Value,Category,Acreage,Year,FIPS
53,Peas,1.1,2020,16041
59,Sod/Grass Seed,318.9,2020,16041
61,Fallow/Idle Cropland,7892.1,2020,16041
68,Apples,0.7,2020,16041
111,Open Water,2232.4,2020,16041
121,Developed/Open Space,8820.6,2020,16041
122,Developed/Low Intensity,1649.5,2020,16041
123,Developed/Medium Intensity,258.4,2020,16041
124,Developed/High Intensity,116.8,2020,16041
131,Barren,126.8,2020,16041
141,Deciduous Forest,48945.5,2020,16041
142,Evergreen Forest,50170.9,2020,16041
143,Mixed Forest,997.7,2020,16041
152,Shrubland,192621.6,2020,16041
176,Grass/Pasture,2796.4,2020,16041
190,Woody Wetlands,1697.3,2020,16041
195,Herbaceous Wetlands,4451.9,2020,16041
205,Triticale,297.6,2020,16041
225,Dbl Crop WinWht/Corn,34.9,2020,16041
228,Dbl Crop Triticale/Corn,107.2,2020,16041
1,Corn,1196.3,2020,16043
4,Sorghum,8.5,2020,16043
21,Barley,55939.4,2020,16043
22,Durum Wheat,53.6,2020,16043
23,Spring Wheat,32521,2020,16043
24,Winter Wheat,2530,2020,16043
25,Other Small Grains,3.6,2020,16043
28,Oats,280.9,2020,16043
30,Speltz,0.2,2020,16043
31,Canola,2.2,2020,16043
32,Flaxseed,268,2020,16043
33,Safflower,52.9,2020,16043
35,Mustard,438.3,2020,16043
36,Alfalfa,42896.6,2020,16043
37,Other Hay/Non Alfalfa,3508.5,2020,16043
41,Sugarbeets,9.6,2020,16043
42,Dry Beans,3.6,2020,16043
43,Potatoes,20136.1,2020,16043
44,Other Crops,17.1,2020,16043
53,Peas,87,2020,16043
58,Clover/Wildflowers,0.4,2020,16043
59,Sod/Grass Seed,93.9,2020,16043
61,Fallow/Idle Cropland,5681.5,2020,16043
68,Apples,0.9,2020,16043
111,Open Water,16034.2,2020,16043
121,Developed/Open Space,9323.2,2020,16043
122,Developed/Low Intensity,2623.8,2020,16043
123,Developed/Medium Intensity,359.8,2020,16043
124,Developed/High Intensity,32.7,2020,16043
131,Barren,13334.1,2020,16043
141,Deciduous Forest,6475.5,2020,16043
142,Evergreen Forest,412150.2,2020,16043
143,Mixed Forest,198.8,2020,16043
152,Shrubland,541890.1,2020,16043
176,Grass/Pasture,8741.9,2020,16043
190,Woody Wetlands,12959.6,2020,16043
195,Herbaceous Wetlands,23035.2,2020,16043
205,Triticale,261.8,2020,16043
1,Corn,4692.7,2020,16045
4,Sorghum,13.6,2020,16045
6,Sunflowers,2.2,2020,16045
12,Sweet Corn,115.4,2020,16045
13,Pop or Orn Corn,2.7,2020,16045
14,Mint,248,2020,16045
21,Barley,743.2,2020,16045
23,Spring Wheat,69.2,2020,16045
24,Winter Wheat,1712,2020,16045
27,Rye,8,2020,16045
28,Oats,32,2020,16045
31,Canola,0.2,2020,16045
36,Alfalfa,16539,2020,16045
37,Other Hay/Non Alfalfa,2596.2,2020,16045
41,Sugarbeets,227.3,2020,16045
42,Dry Beans,437.5,2020,16045
43,Potatoes,391,2020,16045
44,Other Crops,196.6,2020,16045
47,Misc Vegs & Fruits,17.3,2020,16045
49,Onions,133.2,2020,16045
53,Peas,106.7,2020,16045
56,Hops,24.7,2020,16045
58,Clover/Wildflowers,133,2020,16045
59,Sod/Grass Seed,14.5,2020,16045
61,Fallow/Idle Cropland,446.1,2020,16045
66,Cherries,29.4,2020,16045
67,Peaches,46.5,2020,16045
68,Apples,15.6,2020,16045
69,Grapes,31.6,2020,16045
111,Open Water,2674.3,2020,16045
121,Developed/Open Space,6840,2020,16045
122,Developed/Low Intensity,1936.4,2020,16045
123,Developed/Medium Intensity,338.5,2020,16045
124,Developed/High Intensity,24.9,2020,16045
131,Barren,137.4,2020,16045
141,Deciduous Forest,827.3,2020,16045
142,Evergreen Forest,49611.1,2020,16045
143,Mixed Forest,177.2,2020,16045
152,Shrubland,93451.6,2020,16045
176,Grass/Pasture,175351.5,2020,16045
190,Woody Wetlands,363.2,2020,16045
195,Herbaceous Wetlands,835.8,2020,16045
205,Triticale,329.6,2020,16045
206,Carrots,151.9,2020,16045
216,Peppers,0.4,2020,16045
219,Greens,25.4,2020,16045
220,Plums,25.4,2020,16045
227,Lettuce,16.9,2020,16045
228,Dbl Crop Triticale/Corn,6.2,2020,16045
246,Radishes,24.9,2020,16045
247,Turnips,7.6,2020,16045
1,Corn,54449.1,2020,16047
4,Sorghum,23.4,2020,16047
6,Sunflowers,1.6,2020,16047
12,Sweet Corn,0.2,2020,16047
14,Mint,35.8,2020,16047
21,Barley,2745.9,2020,16047
22,Durum Wheat,0.2,2020,16047
23,Spring Wheat,1451.6,2020,16047
24,Winter Wheat,3377.5,2020,16047
25,Other Small Grains,0.2,2020,16047
27,Rye,220.8,2020,16047
28,Oats,282,2020,16047
36,Alfalfa,44356.4,2020,16047
37,Other Hay/Non Alfalfa,573.1,2020,16047
41,Sugarbeets,3492,2020,16047
42,Dry Beans,1492.3,2020,16047
43,Potatoes,5795.6,2020,16047
44,Other Crops,0.4,2020,16047
47,Misc Vegs & Fruits,146.3,2020,16047
48,Watermelons,29.6,2020,16047
49,Onions,8.9,2020,16047
53,Peas,34.2,2020,16047
56,Hops,2.4,2020,16047
57,Herbs,2,2020,16047
58,Clover/Wildflowers,0.7,2020,16047
59,Sod/Grass Seed,1.1,2020,16047
61,Fallow/Idle Cropland,1815.2,2020,16047
66,Cherries,2.9,2020,16047
67,Peaches,20.2,2020,16047
111,Open Water,2751.2,2020,16047
121,Developed/Open Space,8494.4,2020,16047
122,Developed/Low Intensity,3438,2020,16047
123,Developed/Medium Intensity,1561,2020,16047
124,Developed/High Intensity,279.1,2020,16047
131,Barren,40.9,2020,16047
141,Deciduous Forest,0.4,2020,16047
142,Evergreen Forest,105.6,2020,16047
143,Mixed Forest,0.2,2020,16047
152,Shrubland,201619.9,2020,16047
176,Grass/Pasture,129640.5,2020,16047
190,Woody Wetlands,468.8,2020,16047
195,Herbaceous Wetlands,240.4,2020,16047
205,Triticale,438.6,2020,16047
206,Carrots,19.3,2020,16047
228,Dbl Crop Triticale/Corn,122.3,2020,16047
229,Pumpkins,64.7,2020,16047
1,Corn,12.9,2020,16049
4,Sorghum,0.2,2020,16049
6,Sunflowers,39.1,2020,16049
12,Sweet Corn,1.3,2020,16049
14,Mint,1.6,2020,16049
21,Barley,8589.1,2020,16049
23,Spring Wheat,22023.7,2020,16049
24,Winter Wheat,61937.1,2020,16049
25,Other Small Grains,0.4,2020,16049
28,Oats,2316,2020,16049
29,Millet,161.2,2020,16049
31,Canola,11352.1,2020,16049
32,Flaxseed,31.8,2020,16049
35,Mustard,15.8,2020,16049
36,Alfalfa,21231.1,2020,16049
37,Other Hay/Non Alfalfa,43417,2020,16049
41,Sugarbeets,0.2,2020,16049
42,Dry Beans,0.7,2020,16049
43,Potatoes,0.4,2020,16049
44,Other Crops,6,2020,16049
49,Onions,0.4,2020,16049
51,Chick Peas,1693.3,2020,16049
52,Lentils,500.2,2020,16049
53,Peas,3177.6,2020,16049
56,Hops,0.4,2020,16049
58,Clover/Wildflowers,8.9,2020,16049
59,Sod/Grass Seed,5102,2020,16049
61,Fallow/Idle Cropland,22500.8,2020,16049
66,Cherries,0.2,2020,16049
68,Apples,0.2,2020,16049
111,Open Water,13368.1,2020,16049
112,Perennial Ice/Snow,8.7,2020,16049
121,Developed/Open Space,15595.4,2020,16049
122,Developed/Low Intensity,4212.2,2020,16049
123,Developed/Medium Intensity,783.7,2020,16049
124,Developed/High Intensity,78.7,2020,16049
131,Barren,1834.8,2020,16049
141,Deciduous Forest,562,2020,16049
142,Evergreen Forest,3354783.9,2020,16049
143,Mixed Forest,740.1,2020,16049
152,Shrubland,1075692.4,2020,16049
176,Grass/Pasture,766864.1,2020,16049
190,Woody Wetlands,1952.4,2020,16049
195,Herbaceous Wetlands,1067.9,2020,16049
205,Triticale,174.6,2020,16049
219,Greens,0.7,2020,16049
228,Dbl Crop Triticale/Corn,0.4,2020,16049
1,Corn,7760.2,2020,16051
4,Sorghum,18.5,2020,16051
21,Barley,54682.2,2020,16051
22,Durum Wheat,1.1,2020,16051
23,Spring Wheat,28457.2,2020,16051
24,Winter Wheat,2920.7,2020,16051
25,Other Small Grains,1.1,2020,16051
27,Rye,5.1,2020,16051
28,Oats,835.8,2020,16051
30,Speltz,0.2,2020,16051
31,Canola,304,2020,16051
32,Flaxseed,1.3,2020,16051
33,Safflower,195.3,2020,16051
35,Mustard,272.7,2020,16051
36,Alfalfa,125442.4,2020,16051
37,Other Hay/Non Alfalfa,10630.5,2020,16051
41,Sugarbeets,77.4,2020,16051
42,Dry Beans,20.7,2020,16051
43,Potatoes,19120.8,2020,16051
44,Other Crops,2.2,2020,16051
53,Peas,3.1,2020,16051
58,Clover/Wildflowers,299.8,2020,16051
59,Sod/Grass Seed,142.8,2020,16051
61,Fallow/Idle Cropland,8006,2020,16051
111,Open Water,6283.1,2020,16051
121,Developed/Open Space,12617.6,2020,16051
122,Developed/Low Intensity,4994.8,2020,16051
123,Developed/Medium Intensity,810.4,2020,16051
124,Developed/High Intensity,76.3,2020,16051
131,Barren,279.3,2020,16051
141,Deciduous Forest,88.7,2020,16051
142,Evergreen Forest,535.7,2020,16051
143,Mixed Forest,0.2,2020,16051
152,Shrubland,322858.5,2020,16051
176,Grass/Pasture,81087.5,2020,16051
190,Woody Wetlands,15741.1,2020,16051
195,Herbaceous Wetlands,2082.3,2020,16051
205,Triticale,703.9,2020,16051
228,Dbl Crop Triticale/Corn,0.9,2020,16051
237,Dbl Crop Barley/Corn,216.6,2020,16051
1,Corn,47331.6,2020,16053
4,Sorghum,126.8,2020,16053
12,Sweet Corn,0.4,2020,16053
13,Pop or Orn Corn,0.7,2020,16053
14,Mint,25.8,2020,16053
21,Barley,20201.2,2020,16053
22,Durum Wheat,42,2020,16053
23,Spring Wheat,3330.1,2020,16053
24,Winter Wheat,7263.4,2020,16053
27,Rye,1.3,2020,16053
28,Oats,866,2020,16053
33,Safflower,42.9,2020,16053
35,Mustard,3.3,2020,16053
36,Alfalfa,57326.2,2020,16053
37,Other Hay/Non Alfalfa,2725.9,2020,16053
41,Sugarbeets,13862.7,2020,16053
42,Dry Beans,10516.8,2020,16053
43,Potatoes,11110.8,2020,16053
44,Other Crops,149.7,2020,16053
47,Misc Vegs & Fruits,1.3,2020,16053
49,Onions,2.7,2020,16053
53,Peas,102.7,2020,16053
58,Clover/Wildflowers,1.6,2020,16053
59,Sod/Grass Seed,2,2020,16053
61,Fallow/Idle Cropland,7181.3,2020,16053
67,Peaches,2.2,2020,16053
70,Christmas Trees,6.9,2020,16053
111,Open Water,1951.5,2020,16053
121,Developed/Open Space,12046.9,2020,16053
122,Developed/Low Intensity,4129,2020,16053
123,Developed/Medium Intensity,760.8,2020,16053
124,Developed/High Intensity,209.1,2020,16053
131,Barren,9.1,2020,16053
141,Deciduous Forest,0.7,2020,16053
142,Evergreen Forest,9.3,2020,16053
143,Mixed Forest,1.1,2020,16053
152,Shrubland,36113.1,2020,16053
176,Grass/Pasture,147144.1,2020,16053
190,Woody Wetlands,102.1,2020,16053
195,Herbaceous Wetlands,76.9,2020,16053
205,Triticale,213.3,2020,16053
206,Carrots,36.9,2020,16053
228,Dbl Crop Triticale/Corn,129.2,2020,16053
242,Blueberries,37.4,2020,16053
1,Corn,0.2,2020,16055
14,Mint,204.6,2020,16055
21,Barley,755.7,2020,16055
23,Spring Wheat,2966.5,2020,16055
24,Winter Wheat,6152.3,2020,16055
25,Other Small Grains,0.9,2020,16055
28,Oats,1035.7,2020,16055
29,Millet,0.9,2020,16055
31,Canola,780.6,2020,16055
32,Flaxseed,4.9,2020,16055
35,Mustard,24,2020,16055
36,Alfalfa,8116.5,2020,16055
37,Other Hay/Non Alfalfa,17351.5,2020,16055
51,Chick Peas,887.4,2020,16055
52,Lentils,2167,2020,16055
53,Peas,947.4,2020,16055
56,Hops,6.7,2020,16055
58,Clover/Wildflowers,36.9,2020,16055
59,Sod/Grass Seed,12396.1,2020,16055
61,Fallow/Idle Cropland,2113.2,2020,16055
68,Apples,1.8,2020,16055
111,Open Water,44927.3,2020,16055
121,Developed/Open Space,18232.8,2020,16055
122,Developed/Low Intensity,21258.9,2020,16055
123,Developed/Medium Intensity,9512.5,2020,16055
124,Developed/High Intensity,1148,2020,16055
131,Barren,463,2020,16055
141,Deciduous Forest,172.1,2020,16055
142,Evergreen Forest,512286.1,2020,16055
143,Mixed Forest,9.1,2020,16055
152,Shrubland,151747.2,2020,16055
176,Grass/Pasture,12318.2,2020,16055
190,Woody Wetlands,6475.2,2020,16055
195,Herbaceous Wetlands,6930.7,2020,16055
205,Triticale,607.8,2020,16055
1,Corn,0.9,2020,16057
12,Sweet Corn,0.4,2020,16057
14,Mint,0.2,2020,16057
21,Barley,9009.7,2020,16057
23,Spring Wheat,38187.2,2020,16057
24,Winter Wheat,70561.4,2020,16057
25,Other Small Grains,0.9,2020,16057
28,Oats,213.3,2020,16057
29,Millet,8,2020,16057
31,Canola,3813.4,2020,16057
32,Flaxseed,191.7,2020,16057
34,Rape Seed,11.6,2020,16057
35,Mustard,69.4,2020,16057
36,Alfalfa,4150.6,2020,16057
37,Other Hay/Non Alfalfa,42558.6,2020,16057
51,Chick Peas,25950.3,2020,16057
52,Lentils,10263.7,2020,16057
53,Peas,10227.7,2020,16057
58,Clover/Wildflowers,246.6,2020,16057
59,Sod/Grass Seed,8528.6,2020,16057
61,Fallow/Idle Cropland,1521.8,2020,16057
68,Apples,0.2,2020,16057
111,Open Water,283.8,2020,16057
121,Developed/Open Space,14223.7,2020,16057
122,Developed/Low Intensity,4809.3,2020,16057
123,Developed/Medium Intensity,1586.8,2020,16057
124,Developed/High Intensity,235.1,2020,16057
131,Barren,185.7,2020,16057
141,Deciduous Forest,165,2020,16057
142,Evergreen Forest,270420.1,2020,16057
143,Mixed Forest,9.3,2020,16057
152,Shrubland,138687.3,2020,16057
176,Grass/Pasture,31331,2020,16057
190,Woody Wetlands,510.2,2020,16057
195,Herbaceous Wetlands,805.7,2020,16057
205,Triticale,352.7,2020,16057
1,Corn,209.5,2020,16059
21,Barley,460.1,2020,16059
22,Durum Wheat,0.2,2020,16059
23,Spring Wheat,421.2,2020,16059
24,Winter Wheat,35.4,2020,16059
25,Other Small Grains,0.2,2020,16059
27,Rye,2,2020,16059
28,Oats,65.2,2020,16059
31,Canola,2.4,2020,16059
33,Safflower,0.7,2020,16059
35,Mustard,3.1,2020,16059
36,Alfalfa,25146.4,2020,16059
37,Other Hay/Non Alfalfa,4849.1,2020,16059
41,Sugarbeets,4.9,2020,16059
42,Dry Beans,45.4,2020,16059
43,Potatoes,317.4,2020,16059
47,Misc Vegs & Fruits,0.2,2020,16059
49,Onions,0.2,2020,16059
53,Peas,3.6,2020,16059
59,Sod/Grass Seed,11.1,2020,16059
61,Fallow/Idle Cropland,104.7,2020,16059
66,Cherries,0.2,2020,16059
68,Apples,1.3,2020,16059
111,Open Water,2641.6,2020,16059
112,Perennial Ice/Snow,288.4,2020,16059
121,Developed/Open Space,7826.1,2020,16059
122,Developed/Low Intensity,5155.3,2020,16059
123,Developed/Medium Intensity,1351.9,2020,16059
124,Developed/High Intensity,79.2,2020,16059
131,Barren,6033.8,2020,16059
141,Deciduous Forest,36.9,2020,16059
142,Evergreen Forest,1161725.6,2020,16059
143,Mixed Forest,7.1,2020,16059
152,Shrubland,1390720.9,2020,16059
176,Grass/Pasture,308125.3,2020,16059
190,Woody Wetlands,1577.2,2020,16059
195,Herbaceous Wetlands,7118.4,2020,16059
205,Triticale,127.4,2020,16059
228,Dbl Crop Triticale/Corn,0.7,2020,16059
242,Blueberries,0.2,2020,16059
1,Corn,2,2020,16061
6,Sunflowers,5.3,2020,16061
12,Sweet Corn,28.9,2020,16061
14,Mint,0.2,2020,16061
21,Barley,6372.5,2020,16061
23,Spring Wheat,19137.7,2020,16061
24,Winter Wheat,58956.8,2020,16061
25,Other Small Grains,0.9,2020,16061
28,Oats,1393.1,2020,16061
29,Millet,77.4,2020,16061
31,Canola,11325.4,2020,16061
32,Flaxseed,332.3,2020,16061
34,Rape Seed,0.2,2020,16061
35,Mustard,70.7,2020,16061
36,Alfalfa,8112.3,2020,16061
37,Other Hay/Non Alfalfa,12638.5,2020,16061
43,Potatoes,0.2,2020,16061
44,Other Crops,2.9,2020,16061
51,Chick Peas,7918.4,2020,16061
52,Lentils,2500.2,2020,16061
53,Peas,3711.5,2020,16061
56,Hops,0.2,2020,16061
58,Clover/Wildflowers,30.5,2020,16061
59,Sod/Grass Seed,16240.1,2020,16061
61,Fallow/Idle Cropland,8272.4,2020,16061
111,Open Water,575.6,2020,16061
121,Developed/Open Space,7909.2,2020,16061
122,Developed/Low Intensity,792.2,2020,16061
123,Developed/Medium Intensity,154.1,2020,16061
124,Developed/High Intensity,25.6,2020,16061
131,Barren,19.6,2020,16061
141,Deciduous Forest,12.2,2020,16061
142,Evergreen Forest,64284.5,2020,16061
143,Mixed Forest,3.8,2020,16061
152,Shrubland,37980.6,2020,16061
176,Grass/Pasture,37854,2020,16061
190,Woody Wetlands,83.2,2020,16061
195,Herbaceous Wetlands,305.3,2020,16061
205,Triticale,32.9,2020,16061
1,Corn,15701.7,2020,16063
4,Sorghum,7.3,2020,16063
12,Sweet Corn,0.2,2020,16063
13,Pop or Orn Corn,0.2,2020,16063
14,Mint,0.9,2020,16063
21,Barley,7385.5,2020,16063
22,Durum Wheat,44.5,2020,16063
23,Spring Wheat,3910.6,2020,16063
24,Winter Wheat,4926.3,2020,16063
27,Rye,4,2020,16063
28,Oats,389.6,2020,16063
33,Safflower,18.7,2020,16063
35,Mustard,2,2020,16063
36,Alfalfa,46404.9,2020,16063
37,Other Hay/Non Alfalfa,1447.6,2020,16063
41,Sugarbeets,8075.4,2020,16063
42,Dry Beans,723.7,2020,16063
43,Potatoes,2621.4,2020,16063
44,Other Crops,0.7,2020,16063
47,Misc Vegs & Fruits,4.2,2020,16063
49,Onions,2.9,2020,16063
53,Peas,18,2020,16063
58,Clover/Wildflowers,9.1,2020,16063
59,Sod/Grass Seed,6.9,2020,16063
61,Fallow/Idle Cropland,5740.5,2020,16063
66,Cherries,0.7,2020,16063
67,Peaches,3.6,2020,16063
70,Christmas Trees,0.4,2020,16063
111,Open Water,266.2,2020,16063
121,Developed/Open Space,8131.4,2020,16063
122,Developed/Low Intensity,1511.6,2020,16063
123,Developed/Medium Intensity,131.2,2020,16063
124,Developed/High Intensity,33.1,2020,16063
131,Barren,109.9,2020,16063
141,Deciduous Forest,0.7,2020,16063
142,Evergreen Forest,17.3,2020,16063
143,Mixed Forest,0.4,2020,16063
152,Shrubland,266330.7,2020,16063
176,Grass/Pasture,397240.4,2020,16063
190,Woody Wetlands,146.6,2020,16063
195,Herbaceous Wetlands,132.5,2020,16063
205,Triticale,229.7,2020,16063
206,Carrots,1.6,2020,16063
228,Dbl Crop Triticale/Corn,5.6,2020,16063
242,Blueberries,2.9,2020,16063
1,Corn,1025.2,2020,16065
4,Sorghum,8.2,2020,16065
21,Barley,40563.7,2020,16065
22,Durum Wheat,2589.1,2020,16065
23,Spring Wheat,53177.7,2020,16065
24,Winter Wheat,1821.9,2020,16065
25,Other Small Grains,471.7,2020,16065
27,Rye,1.1,2020,16065
28,Oats,66.3,2020,16065
30,Speltz,88.3,2020,16065
31,Canola,3.3,2020,16065
32,Flaxseed,2.7,2020,16065
33,Safflower,16.7,2020,16065
35,Mustard,455.5,2020,16065
36,Alfalfa,32472.3,2020,16065
37,Other Hay/Non Alfalfa,2141.7,2020,16065
39,Buckwheat,0.2,2020,16065
41,Sugarbeets,14.5,2020,16065
42,Dry Beans,1.8,2020,16065
43,Potatoes,31008.7,2020,16065
44,Other Crops,8.2,2020,16065
53,Peas,43.6,2020,16065
59,Sod/Grass Seed,100.7,2020,16065
61,Fallow/Idle Cropland,1058.8,2020,16065
68,Apples,0.2,2020,16065
111,Open Water,1812.1,2020,16065
121,Developed/Open Space,6531.5,2020,16065
122,Developed/Low Intensity,3734.5,2020,16065
123,Developed/Medium Intensity,1015.5,2020,16065
124,Developed/High Intensity,195.5,2020,16065
131,Barren,63.6,2020,16065
141,Deciduous Forest,5476.2,2020,16065
142,Evergreen Forest,41016.7,2020,16065
143,Mixed Forest,39.4,2020,16065
152,Shrubland,62142.2,2020,16065
176,Grass/Pasture,1717.1,2020,16065
190,Woody Wetlands,11156.6,2020,16065
195,Herbaceous Wetlands,827.3,2020,16065
205,Triticale,76.1,2020,16065
228,Dbl Crop Triticale/Corn,0.4,2020,16065
237,Dbl Crop Barley/Corn,0.4,2020,16065
1,Corn,11411.5,2020,16067
4,Sorghum,59.8,2020,16067
12,Sweet Corn,0.2,2020,16067
13,Pop or Orn Corn,0.4,2020,16067
21,Barley,41475.3,2020,16067
22,Durum Wheat,334.7,2020,16067
23,Spring Wheat,13149.1,2020,16067
24,Winter Wheat,11824.1,2020,16067
27,Rye,0.7,2020,16067
28,Oats,743,2020,16067
31,Canola,0.4,2020,16067
33,Safflower,58.5,2020,16067
35,Mustard,7.8,2020,16067
36,Alfalfa,47719.2,2020,16067
37,Other Hay/Non Alfalfa,2016.9,2020,16067
41,Sugarbeets,36076.6,2020,16067
42,Dry Beans,7292.1,2020,16067
43,Potatoes,27345.4,2020,16067
44,Other Crops,5.6,2020,16067
49,Onions,55.4,2020,16067
53,Peas,264.9,2020,16067
58,Clover/Wildflowers,4.4,2020,16067
59,Sod/Grass Seed,31.4,2020,16067
61,Fallow/Idle Cropland,3972.6,2020,16067
70,Christmas Trees,0.4,2020,16067
111,Open Water,2611.1,2020,16067
121,Developed/Open Space,10344.9,2020,16067
122,Developed/Low Intensity,4544,2020,16067
123,Developed/Medium Intensity,1137.3,2020,16067
124,Developed/High Intensity,101.4,2020,16067
131,Barren,7202,2020,16067
142,Evergreen Forest,6,2020,16067
143,Mixed Forest,1.3,2020,16067
152,Shrubland,130492.7,2020,16067
176,Grass/Pasture,126438.3,2020,16067
190,Woody Wetlands,324.7,2020,16067
195,Herbaceous Wetlands,150.6,2020,16067
205,Triticale,919.6,2020,16067
206,Carrots,29.1,2020,16067
228,Dbl Crop Triticale/Corn,199,2020,16067
242,Blueberries,4.7,2020,16067
1,Corn,28.7,2020,16069
6,Sunflowers,0.2,2020,16069
12,Sweet Corn,0.9,2020,16069
21,Barley,4986.3,2020,16069
23,Spring Wheat,26042.2,2020,16069
24,Winter Wheat,78135.9,2020,16069
25,Other Small Grains,0.7,2020,16069
28,Oats,1435.3,2020,16069
29,Millet,84.3,2020,16069
31,Canola,8125.6,2020,16069
32,Flaxseed,36.9,2020,16069
34,Rape Seed,2.7,2020,16069
35,Mustard,1074.4,2020,16069
36,Alfalfa,7980.6,2020,16069
37,Other Hay/Non Alfalfa,9448.2,2020,16069
41,Sugarbeets,0.2,2020,16069
43,Potatoes,0.2,2020,16069
44,Other Crops,0.2,2020,16069
51,Chick Peas,21584.3,2020,16069
52,Lentils,5089.3,2020,16069
53,Peas,10044,2020,16069
58,Clover/Wildflowers,59.4,2020,16069
59,Sod/Grass Seed,10164.5,2020,16069
61,Fallow/Idle Cropland,13328.8,2020,16069
69,Grapes,1.1,2020,16069
111,Open Water,4797.3,2020,16069
121,Developed/Open Space,14505.5,2020,16069
122,Developed/Low Intensity,5675.7,2020,16069
123,Developed/Medium Intensity,2528.6,2020,16069
124,Developed/High Intensity,403,2020,16069
131,Barren,109.4,2020,16069
141,Deciduous Forest,403.2,2020,16069
142,Evergreen Forest,103026.1,2020,16069
143,Mixed Forest,184.4,2020,16069
152,Shrubland,62196.7,2020,16069
176,Grass/Pasture,155418.3,2020,16069
190,Woody Wetlands,217.5,2020,16069
195,Herbaceous Wetlands,679.4,2020,16069
205,Triticale,397.9,2020,16069
1,Corn,3047.9,2020,16071
4,Sorghum,14,2020,16071
21,Barley,1773.6,2020,16071
23,Spring Wheat,6642.5,2020,16071
24,Winter Wheat,33313.8,2020,16071
25,Other Small Grains,3.3,2020,16071
28,Oats,505.7,2020,16071
31,Canola,0.4,2020,16071
32,Flaxseed,0.4,2020,16071
33,Safflower,8385.8,2020,16071
35,Mustard,2595.1,2020,16071
36,Alfalfa,51133.4,2020,16071
37,Other Hay/Non Alfalfa,18697.4,2020,16071
41,Sugarbeets,4.7,2020,16071
42,Dry Beans,10.9,2020,16071
43,Potatoes,1704,2020,16071
44,Other Crops,6.4,2020,16071
49,Onions,0.2,2020,16071
53,Peas,552.4,2020,16071
58,Clover/Wildflowers,0.2,2020,16071
59,Sod/Grass Seed,4338.3,2020,16071
61,Fallow/Idle Cropland,23998.8,2020,16071
111,Open Water,729,2020,16071
121,Developed/Open Space,13031.9,2020,16071
122,Developed/Low Intensity,1547.6,2020,16071
123,Developed/Medium Intensity,147.2,2020,16071
124,Developed/High Intensity,29.6,2020,16071
131,Barren,55.8,2020,16071
141,Deciduous Forest,5599.9,2020,16071
142,Evergreen Forest,30970.7,2020,16071
143,Mixed Forest,119,2020,16071
152,Shrubland,476170.3,2020,16071
176,Grass/Pasture,80224,2020,16071
190,Woody Wetlands,291.8,2020,16071
195,Herbaceous Wetlands,1694.6,2020,16071
205,Triticale,1711.1,2020,16071
228,Dbl Crop Triticale/Corn,4.4,2020,16071
237,Dbl Crop Barley/Corn,0.7,2020,16071
1,Corn,31049.4,2020,16073
4,Sorghum,12.5,2020,16073
6,Sunflowers,3275.7,2020,16073
12,Sweet Corn,276,2020,16073
13,Pop or Orn Corn,29.6,2020,16073
14,Mint,1417.3,2020,16073
21,Barley,1426.7,2020,16073
23,Spring Wheat,953.9,2020,16073
24,Winter Wheat,10654.3,2020,16073
27,Rye,93,2020,16073
28,Oats,240,2020,16073
31,Canola,0.2,2020,16073
35,Mustard,0.2,2020,16073
36,Alfalfa,67637.1,2020,16073
37,Other Hay/Non Alfalfa,6027.8,2020,16073
41,Sugarbeets,5386.2,2020,16073
42,Dry Beans,3177.4,2020,16073
